PanjivaRecordID,hscode_6,LEB_flag,CITES_flag,WWF_HighRisk_flag,IUCN_RedList_flag,Lacey_Act_flag
8279929,441400,0,0,0,0,1
8287737,940360,0,0,0,0,1
8297529,440799,0,0,0,0,1
8319673,440929,0,0,0,0,1
8333113,440922,0,0,0,0,1
8331065,440922,0,0,0,0,1
8340537,940360,0,0,0,0,1
8353145,441400,0,0,0,0,1
8359737,442090,0,0,0,0,1
8372281,441820,0,0,0,0,1
8373049,441820,0,0,0,0,1
8410809,940190,0,0,0,0,1
8411001,940360,0,0,0,0,1
8380409,440929,0,0,0,0,1
8258543,440922,0,0,0,0,1
8261039,440922,0,0,0,0,1
8272111,440799,0,0,0,0,1
8287727,940360,0,0,0,0,1
8298095,440922,0,0,0,0,1
8279919,441400,0,0,0,0,1
8300591,940350,0,0,0,0,1
8300463,440799,0,0,0,0,1
8335919,940360,0,0,0,0,1
8340655,440929,0,0,0,0,1
8333103,440922,0,0,0,0,1
8333807,940169,0,0,0,0,1
8373039,441820,0,0,0,0,1
8674799,441300,0,0,0,0,0
8261037,440922,0,0,0,0,1
8298093,440922,0,0,0,0,1
8287725,940360,0,0,0,0,1
8279917,441400,0,0,0,0,1
8303661,441990,0,0,0,0,1
8300461,440799,0,0,0,0,1
8331821,440922,0,0,0,0,1
8340653,440799,0,0,0,0,1
8329133,440722,0,0,0,0,1
8373037,441820,0,0,0,0,1
8390061,940350,0,0,0,0,1
8429401,440929,0,0,0,0,1
8245401,442090,0,0,0,0,1
8445785,441820,0,0,0,0,1
8272473,441234,0,0,0,0,1
8261017,440922,0,0,0,0,1
8270873,442090,0,0,0,0,1
8291673,440722,0,0,0,0,1
8298073,440922,0,0,0,0,1
8287513,442090,0,0,0,0,1
8279897,441400,0,0,0,0,1
8343065,440799,0,0,0,0,1
8329433,440929,0,0,0,0,1
8360025,940360,0,0,0,0,1
8371609,440922,0,0,0,0,1
8371161,442191,0,0,0,0,1
8370073,440929,0,0,0,0,1
8372185,441820,0,0,0,0,1
8390041,940360,0,0,0,0,1
8380505,440799,0,0,0,0,1
8267121,440722,0,0,0,0,1
8287729,940360,0,0,0,0,1
8279921,441400,0,0,0,0,1
8335921,940350,0,0,0,0,1
8340657,440929,0,0,0,0,1
8333105,440922,0,0,0,0,1
8328113,441400,0,0,0,0,1
8373041,441820,0,0,0,0,1
8381617,940360,0,0,0,0,1
8374961,440729,0,0,0,0,1
8429397,440929,0,0,0,0,1
8445781,441820,0,0,0,0,1
8261013,440922,0,0,0,0,1
8270869,442090,0,0,0,0,1
8291669,440722,0,0,0,0,1
8298069,440922,0,0,0,0,1
8287509,441510,0,0,0,0,0
8279893,441400,0,0,0,0,1
8318037,940161,0,0,0,0,1
8325461,440929,0,0,0,0,1
8312661,442090,0,0,0,0,1
8335573,440929,0,0,0,0,1
8330773,440929,0,0,0,0,1
8340437,440929,0,0,0,0,1
8335253,440799,0,0,0,0,1
8329429,440729,0,0,0,0,1
8342677,940360,0,0,0,0,1
8371605,440929,0,0,0,0,1
8360021,940360,0,0,0,0,1
8372181,441820,0,0,0,0,1
8380501,440929,0,0,0,0,1
8410773,940161,0,0,0,0,1
8445764,441820,0,0,0,0,1
8262852,440929,0,0,0,0,1
8279940,442010,0,0,0,0,1
8297540,440799,0,0,0,0,1
8299396,440922,0,0,0,0,1
8321604,940350,0,0,0,0,1
8322756,440929,0,0,0,0,1
8334276,440929,0,0,0,0,1
8344452,440922,0,0,0,0,1
8360004,940340,0,0,0,0,1
8370052,440799,0,0,0,0,1
8370500,440729,0,0,0,0,1
8372292,441820,0,0,0,0,1
8300420,441990,0,0,0,0,1
8256693,440729,0,0,0,0,1
8297589,440929,0,0,0,0,1
8287733,940360,0,0,0,0,1
8279925,441400,0,0,0,0,1
8297525,440799,0,0,0,0,1
8300597,940161,0,0,0,0,1
8315957,440799,0,0,0,0,1
8319669,440929,0,0,0,0,1
8338421,440929,0,0,0,0,1
8335925,442010,0,0,0,0,1
8333109,440922,0,0,0,0,1
8359733,442090,0,0,0,0,1
8372277,441820,0,0,0,0,1
8373045,441820,0,0,0,0,1
8379893,440922,0,0,0,0,1
8380405,440929,0,0,0,0,1
8410997,940350,0,0,0,0,1
8454634,440722,0,0,0,0,1
8259626,441300,0,0,0,0,0
8261034,440922,0,0,0,0,1
8298090,440922,0,0,0,0,1
8297578,440929,0,0,0,0,1
8279914,441400,0,0,0,0,1
8314666,442199,0,0,0,0,1
8303658,442010,0,0,0,0,1
8300458,440799,0,0,0,0,1
8371626,441231,0,0,0,0,1
8340266,440929,0,0,0,0,1
8359786,940190,0,0,0,0,1
8245623,940360,0,0,0,0,1
8298615,440929,0,0,0,0,1
8298743,441919,0,0,0,0,1
8279927,441400,0,0,0,0,1
8297527,440799,0,0,0,0,1
8303863,440929,0,0,0,0,1
8300599,940161,0,0,0,0,1
8315959,440929,0,0,0,0,1
8319671,440929,0,0,0,0,1
8335927,940360,0,0,0,0,1
8330999,440929,0,0,0,0,1
8328823,440799,0,0,0,0,1
8333111,440922,0,0,0,0,1
8340535,940340,0,0,0,0,1
8360055,940390,0,0,0,0,0
8359735,442090,0,0,0,0,1
8372279,441820,0,0,0,0,1
8373047,441820,0,0,0,0,1
8393591,440729,0,0,0,0,1
8380407,440929,0,0,0,0,1
8265090,940330,0,0,0,0,1
8299394,440922,0,0,0,0,1
8287746,940360,0,0,0,0,1
8279938,442010,0,0,0,0,1
8321602,940350,0,0,0,0,1
8322498,440929,0,0,0,0,1
8322754,440729,0,0,0,0,1
8334274,440929,0,0,0,0,1
8341186,441400,0,0,0,0,1
8370050,440799,0,0,0,0,1
8370498,440729,0,0,0,0,1
8415362,440722,0,0,0,0,1
8429396,440929,0,0,0,0,1
8445780,441820,0,0,0,0,1
8261012,440922,0,0,0,0,1
8298068,440922,0,0,0,0,1
8287508,441510,0,0,0,0,0
8291668,440722,0,0,0,0,1
8287572,940190,0,0,0,0,1
8279892,441400,0,0,0,0,1
8312660,442010,0,0,0,0,1
8335572,440929,0,0,0,0,1
8330772,440929,0,0,0,0,1
8340436,440799,0,0,0,0,1
8335252,440929,0,0,0,0,1
8342676,441400,0,0,0,0,1
8371604,440929,0,0,0,0,1
8372180,441820,0,0,0,0,1
8380500,440929,0,0,0,0,1
8360020,940360,0,0,0,0,1
8271688,440890,0,0,0,0,1
8297544,440799,0,0,0,0,1
8316872,440799,0,0,0,0,1
8325640,440929,0,0,0,0,1
8329992,940169,0,0,0,0,1
8341896,440929,0,0,0,0,1
8344456,440922,0,0,0,0,1
8360008,940350,0,0,0,0,1
8422408,440929,0,0,0,0,1
8454633,440929,0,0,0,0,1
8259625,441300,0,0,0,0,0
8261033,440922,0,0,0,0,1
8269801,440722,0,0,0,0,1
8298089,440922,0,0,0,0,1
8297577,440929,0,0,0,0,1
8279913,441400,0,0,0,0,1
8314665,442199,0,0,0,0,1
8326121,442090,0,0,0,0,1
8300457,440799,0,0,0,0,1
8340265,440929,0,0,0,0,1
8371625,441231,0,0,0,0,1
8359785,940190,0,0,0,0,1
8429393,440929,0,0,0,0,1
8245457,940161,0,0,0,0,1
8270865,442090,0,0,0,0,1
8298065,440922,0,0,0,0,1
8279889,441400,0,0,0,0,1
8302801,441400,0,0,0,0,1
8340561,442090,0,0,0,0,1
8342673,940340,0,0,0,0,1
8371601,440929,0,0,0,0,1
8372177,441820,0,0,0,0,1
8380753,440929,0,0,0,0,1
8422417,440929,0,0,0,0,1
8265089,940360,0,0,0,0,1
8299393,440922,0,0,0,0,1
8321601,940350,0,0,0,0,1
8322497,440929,0,0,0,0,1
8322753,440729,0,0,0,0,1
8344513,440729,0,0,0,0,1
8340545,440929,0,0,0,0,1
8370497,440729,0,0,0,0,1
8372801,441820,0,0,0,0,1
8415361,440722,0,0,0,0,1
8380417,440929,0,0,0,0,1
8445766,441820,0,0,0,0,1
8297542,440799,0,0,0,0,1
8316870,440799,0,0,0,0,1
8321606,940161,0,0,0,0,1
8313670,940190,0,0,0,0,1
8332166,440729,0,0,0,0,1
8344454,440922,0,0,0,0,1
8370054,440799,0,0,0,0,1
8336006,441299,0,0,0,0,0
8370502,440729,0,0,0,0,1
8372294,441820,0,0,0,0,1
8287564,940169,0,0,0,0,1
8279884,441300,0,0,0,0,0
8279948,442010,0,0,0,0,1
8304908,440922,0,0,0,0,1
8321932,440799,0,0,0,0,1
8334348,440929,0,0,0,0,1
8370060,440799,0,0,0,0,1
8370828,440929,0,0,0,0,1
8371596,441234,0,0,0,0,1
8429403,440929,0,0,0,0,1
8445787,441820,0,0,0,0,1
8261019,440922,0,0,0,0,1
8270875,442090,0,0,0,0,1
8291675,440722,0,0,0,0,1
8298075,440922,0,0,0,0,1
8287515,442090,0,0,0,0,1
8279899,441400,0,0,0,0,1
8311003,441400,0,0,0,0,1
8310491,440929,0,0,0,0,1
8332763,440922,0,0,0,0,1
8334747,940360,0,0,0,0,1
8371611,440922,0,0,0,0,1
8371163,442191,0,0,0,0,1
8380507,440929,0,0,0,0,1
8410779,940169,0,0,0,0,1
8429400,440929,0,0,0,0,1
8245400,442090,0,0,0,0,1
8445784,441820,0,0,0,0,1
8259672,440922,0,0,0,0,1
8261016,440922,0,0,0,0,1
8270872,442090,0,0,0,0,1
8298072,440922,0,0,0,0,1
8279896,441400,0,0,0,0,1
8287512,442090,0,0,0,0,1
8318040,940340,0,0,0,0,1
8344472,440799,0,0,0,0,1
8329432,440729,0,0,0,0,1
8360024,940360,0,0,0,0,1
8371608,440922,0,0,0,0,1
8371160,442191,0,0,0,0,1
8370072,440929,0,0,0,0,1
8320664,441400,0,0,0,0,1
8372184,441820,0,0,0,0,1
8392024,442010,0,0,0,0,1
8380504,440799,0,0,0,0,1
8267122,440722,0,0,0,0,1
8287730,940360,0,0,0,0,1
8279922,441400,0,0,0,0,1
8317042,440799,0,0,0,0,1
8300594,940360,0,0,0,0,1
8335922,940350,0,0,0,0,1
8340658,440799,0,0,0,0,1
8333106,440922,0,0,0,0,1
8359730,442090,0,0,0,0,1
8364530,440722,0,0,0,0,1
8373042,441820,0,0,0,0,1
8381618,940360,0,0,0,0,1
8393074,440929,0,0,0,0,1
8268131,440799,0,0,0,0,1
8269091,440929,0,0,0,0,1
8272355,440929,0,0,0,0,1
8261027,440922,0,0,0,0,1
8267171,440799,0,0,0,0,1
8298083,440922,0,0,0,0,1
8287715,940350,0,0,0,0,1
8279907,441400,0,0,0,0,1
8305955,440929,0,0,0,0,1
8311075,940161,0,0,0,0,1
8333731,440929,0,0,0,0,1
8333219,440799,0,0,0,0,1
8329507,440922,0,0,0,0,1
8328099,440799,0,0,0,0,1
8371619,440922,0,0,0,0,1
8359779,940161,0,0,0,0,1
8380515,440929,0,0,0,0,1
8390051,940360,0,0,0,0,1
8238859,441400,0,0,0,0,1
8279947,442010,0,0,0,0,1
8287563,940161,0,0,0,0,1
8304907,440922,0,0,0,0,1
8370827,440929,0,0,0,0,1
8370059,440799,0,0,0,0,1
8371595,441234,0,0,0,0,1
8380363,440929,0,0,0,0,1
8271690,441234,0,0,0,0,1
8334090,440929,0,0,0,0,1
8371594,441234,0,0,0,0,1
8370826,440929,0,0,0,0,1
8370058,440799,0,0,0,0,1
8389386,940390,0,0,0,0,0
8421130,440729,0,0,0,0,1
8422410,440929,0,0,0,0,1
8380362,440929,0,0,0,0,1
8245624,940360,0,0,0,0,1
8265080,940360,0,0,0,0,1
8298616,440929,0,0,0,0,1
8298744,441919,0,0,0,0,1
8279928,441400,0,0,0,0,1
8287736,940360,0,0,0,0,1
8297528,440799,0,0,0,0,1
8300600,940340,0,0,0,0,1
8315960,440929,0,0,0,0,1
8326136,442090,0,0,0,0,1
8319672,440929,0,0,0,0,1
8335928,441400,0,0,0,0,1
8333112,440922,0,0,0,0,1
8340536,940161,0,0,0,0,1
8359736,442090,0,0,0,0,1
8353144,441400,0,0,0,0,1
8360056,940390,0,0,0,0,0
8372280,441820,0,0,0,0,1
8373048,441820,0,0,0,0,1
8410808,940190,0,0,0,0,1
8411000,940360,0,0,0,0,1
8380408,440929,0,0,0,0,1
8403704,441400,0,0,0,0,1
8429391,440929,0,0,0,0,1
8287567,940169,0,0,0,0,1
8279887,441300,0,0,0,0,0
8302799,441400,0,0,0,0,1
8341071,440929,0,0,0,0,1
8341967,440799,0,0,0,0,1
8342671,940360,0,0,0,0,1
8371599,440929,0,0,0,0,1
8372175,441820,0,0,0,0,1
8410831,940330,0,0,0,0,1
8422415,440929,0,0,0,0,1
8269089,440929,0,0,0,0,1
8261025,440922,0,0,0,0,1
8267169,440799,0,0,0,0,1
8298081,440922,0,0,0,0,1
8279905,441400,0,0,0,0,1
8316193,440722,0,0,0,0,1
8300513,441879,0,0,0,0,1
8311009,442090,0,0,0,0,1
8306849,441234,0,0,0,0,1
8346145,440922,0,0,0,0,1
8326433,440922,0,0,0,0,1
8337697,440929,0,0,0,0,1
8332769,440922,0,0,0,0,1
8340257,940360,0,0,0,0,1
8359777,940161,0,0,0,0,1
8371617,440922,0,0,0,0,1
8373025,441820,0,0,0,0,1
8380513,440929,0,0,0,0,1
8390049,940330,0,0,0,0,1
8393825,442199,0,0,0,0,1
8422433,440922,0,0,0,0,1
8429398,440839,0,0,0,0,1
8445782,441820,0,0,0,0,1
8261014,440922,0,0,0,0,1
8270870,442090,0,0,0,0,1
8298070,440922,0,0,0,0,1
8287510,442090,0,0,0,0,1
8279894,441400,0,0,0,0,1
8287574,940190,0,0,0,0,1
8318038,940340,0,0,0,0,1
8325462,440929,0,0,0,0,1
8312662,442090,0,0,0,0,1
8302230,440722,0,0,0,0,1
8331990,440929,0,0,0,0,1
8329430,440729,0,0,0,0,1
8340438,440929,0,0,0,0,1
8371606,440929,0,0,0,0,1
8360022,940360,0,0,0,0,1
8372182,441820,0,0,0,0,1
8410774,940161,0,0,0,0,1
8269088,440929,0,0,0,0,1
8261024,440922,0,0,0,0,1
8270880,442090,0,0,0,0,1
8267168,440722,0,0,0,0,1
8298080,440922,0,0,0,0,1
8287584,940330,0,0,0,0,1
8279904,441400,0,0,0,0,1
8316896,440722,0,0,0,0,1
8311008,442090,0,0,0,0,1
8306848,441234,0,0,0,0,1
8343072,440922,0,0,0,0,1
8326432,440922,0,0,0,0,1
8332768,440922,0,0,0,0,1
8345824,442090,0,0,0,0,1
8359776,940161,0,0,0,0,1
8371616,440922,0,0,0,0,1
8380512,440929,0,0,0,0,1
8373024,441820,0,0,0,0,1
8390048,940330,0,0,0,0,1
8398240,442010,0,0,0,0,1
8422432,440922,0,0,0,0,1
8654240,441510,0,0,0,0,0
8646048,441300,0,0,0,0,0
8454630,440929,0,0,0,0,1
8261030,440922,0,0,0,0,1
8298086,440922,0,0,0,0,1
8287718,940350,0,0,0,0,1
8279910,441400,0,0,0,0,1
8307878,440929,0,0,0,0,1
8314662,442199,0,0,0,0,1
8305958,440799,0,0,0,0,1
8340262,940360,0,0,0,0,1
8359782,940190,0,0,0,0,1
8371494,440890,0,0,0,0,1
8379366,440929,0,0,0,0,1
8380518,440929,0,0,0,0,1
8390054,940360,0,0,0,0,1
8269090,440929,0,0,0,0,1
8268130,440799,0,0,0,0,1
8264866,940360,0,0,0,0,1
8261026,440922,0,0,0,0,1
8267170,440799,0,0,0,0,1
8298082,440922,0,0,0,0,1
8279906,441400,0,0,0,0,1
8318242,441400,0,0,0,0,1
8311010,442090,0,0,0,0,1
8311074,940161,0,0,0,0,1
8306850,441234,0,0,0,0,1
8315746,940360,0,0,0,0,1
8333730,440729,0,0,0,0,1
8337698,440929,0,0,0,0,1
8329506,440922,0,0,0,0,1
8359778,940161,0,0,0,0,1
8371618,440922,0,0,0,0,1
8373026,441820,0,0,0,0,1
8390050,940169,0,0,0,0,1
8391330,940360,0,0,0,0,1
8422434,440922,0,0,0,0,1
8445791,441820,0,0,0,0,1
8261023,440922,0,0,0,0,1
8270879,442010,0,0,0,0,1
8298079,440922,0,0,0,0,1
8279903,441400,0,0,0,0,1
8316895,440722,0,0,0,0,1
8311007,442010,0,0,0,0,1
8306847,441234,0,0,0,0,1
8336607,440799,0,0,0,0,1
8343071,440922,0,0,0,0,1
8326431,440922,0,0,0,0,1
8332767,440922,0,0,0,0,1
8345823,442090,0,0,0,0,1
8338207,440929,0,0,0,0,1
8371615,440922,0,0,0,0,1
8380511,440929,0,0,0,0,1
8388511,440922,0,0,0,0,1
8390047,940360,0,0,0,0,1
8429399,440839,0,0,0,0,1
8245399,442090,0,0,0,0,1
8445783,441820,0,0,0,0,1
8261015,440922,0,0,0,0,1
8270871,442090,0,0,0,0,1
8298071,440922,0,0,0,0,1
8287511,442090,0,0,0,0,1
8279895,441400,0,0,0,0,1
8318039,940360,0,0,0,0,1
8344471,440799,0,0,0,0,1
8329431,440729,0,0,0,0,1
8340439,440929,0,0,0,0,1
8360023,940360,0,0,0,0,1
8372183,441820,0,0,0,0,1
8238887,442010,0,0,0,0,1
8454631,440929,0,0,0,0,1
8261031,440922,0,0,0,0,1
8298087,440922,0,0,0,0,1
8297575,440929,0,0,0,0,1
8287719,940350,0,0,0,0,1
8279911,441400,0,0,0,0,1
8311655,940360,0,0,0,0,1
8305895,440929,0,0,0,0,1
8314663,442199,0,0,0,0,1
8300455,440799,0,0,0,0,1
8315751,940360,0,0,0,0,1
8340519,440929,0,0,0,0,1
8338407,440929,0,0,0,0,1
8359783,940190,0,0,0,0,1
8371495,440890,0,0,0,0,1
8390055,940360,0,0,0,0,1
8256691,440729,0,0,0,0,1
8267123,440722,0,0,0,0,1
8297587,440929,0,0,0,0,1
8287731,940360,0,0,0,0,1
8297523,440799,0,0,0,0,1
8279923,441400,0,0,0,0,1
8300595,940360,0,0,0,0,1
8335603,440929,0,0,0,0,1
8335923,940330,0,0,0,0,1
8340659,440799,0,0,0,0,1
8333107,440922,0,0,0,0,1
8359731,442090,0,0,0,0,1
8380403,440929,0,0,0,0,1
8373043,441820,0,0,0,0,1
8381619,940360,0,0,0,0,1
8387059,442010,0,0,0,0,1
8420851,441990,0,0,0,0,1
8261040,440922,0,0,0,0,1
8287728,940360,0,0,0,0,1
8279920,441400,0,0,0,0,1
8300592,940360,0,0,0,0,1
8300464,440799,0,0,0,0,1
8335920,940360,0,0,0,0,1
8340656,440929,0,0,0,0,1
8333104,440922,0,0,0,0,1
8321776,442199,0,0,0,0,1
8342320,441510,0,0,0,0,0
8373040,441820,0,0,0,0,1
8374256,440729,0,0,0,0,1
8261035,440922,0,0,0,0,1
8298091,440922,0,0,0,0,1
8287723,940360,0,0,0,0,1
8279915,441400,0,0,0,0,1
8314667,442199,0,0,0,0,1
8300459,440799,0,0,0,0,1
8308331,940360,0,0,0,0,1
8371627,441231,0,0,0,0,1
8340267,440929,0,0,0,0,1
8445790,441820,0,0,0,0,1
8261022,440922,0,0,0,0,1
8291678,440722,0,0,0,0,1
8298078,440922,0,0,0,0,1
8279902,441400,0,0,0,0,1
8287518,442090,0,0,0,0,1
8311006,442010,0,0,0,0,1
8306846,441234,0,0,0,0,1
8303838,442010,0,0,0,0,1
8336606,440799,0,0,0,0,1
8343070,440922,0,0,0,0,1
8332766,440922,0,0,0,0,1
8334750,940360,0,0,0,0,1
8345822,442090,0,0,0,0,1
8371614,440922,0,0,0,0,1
8371166,442199,0,0,0,0,1
8380510,440929,0,0,0,0,1
8388510,440922,0,0,0,0,1
8390046,940350,0,0,0,0,1
8377438,441400,0,0,0,0,1
8420702,440799,0,0,0,0,1
8429395,440929,0,0,0,0,1
8445779,441820,0,0,0,0,1
8261011,440922,0,0,0,0,1
8298067,440922,0,0,0,0,1
8291667,440722,0,0,0,0,1
8279891,441400,0,0,0,0,1
8312403,440929,0,0,0,0,1
8312659,442010,0,0,0,0,1
8318035,440929,0,0,0,0,1
8335571,440929,0,0,0,0,1
8330771,440929,0,0,0,0,1
8335251,440929,0,0,0,0,1
8342675,940360,0,0,0,0,1
8342163,440799,0,0,0,0,1
8360019,940360,0,0,0,0,1
8371603,440929,0,0,0,0,1
8372179,441820,0,0,0,0,1
8380499,440929,0,0,0,0,1
8445767,441820,0,0,0,0,1
8297543,440799,0,0,0,0,1
8316871,440799,0,0,0,0,1
8329991,940360,0,0,0,0,1
8344455,440922,0,0,0,0,1
8370055,440799,0,0,0,0,1
8370503,440729,0,0,0,0,1
8360007,940350,0,0,0,0,1
8372295,441820,0,0,0,0,1
8422407,440929,0,0,0,0,1
8433731,441400,0,0,0,0,1
8259843,441300,0,0,0,0,0
8265091,940330,0,0,0,0,1
8299395,440922,0,0,0,0,1
8287555,940161,0,0,0,0,1
8287747,940360,0,0,0,0,1
8279939,442010,0,0,0,0,1
8321603,940340,0,0,0,0,1
8322755,440729,0,0,0,0,1
8337155,940360,0,0,0,0,1
8334275,440929,0,0,0,0,1
8341187,441400,0,0,0,0,1
8360003,940340,0,0,0,0,1
8370051,440799,0,0,0,0,1
8370499,440729,0,0,0,0,1
8297549,440799,0,0,0,0,1
8287565,940169,0,0,0,0,1
8279885,441300,0,0,0,0,0
8321933,440799,0,0,0,0,1
8310605,440799,0,0,0,0,1
8341069,440929,0,0,0,0,1
8342669,940161,0,0,0,0,1
8371597,441234,0,0,0,0,1
8268132,440799,0,0,0,0,1
8261028,440922,0,0,0,0,1
8267172,440799,0,0,0,0,1
8298084,440922,0,0,0,0,1
8287716,940350,0,0,0,0,1
8279908,441400,0,0,0,0,1
8314660,442199,0,0,0,0,1
8305956,440799,0,0,0,0,1
8311076,940360,0,0,0,0,1
8331812,440929,0,0,0,0,1
8329508,440922,0,0,0,0,1
8328100,440799,0,0,0,0,1
8380516,440929,0,0,0,0,1
8390052,940360,0,0,0,0,1
8263360,442090,0,0,0,0,1
8265088,940360,0,0,0,0,1
8287744,940360,0,0,0,0,1
8279936,442010,0,0,0,0,1
8321600,940340,0,0,0,0,1
8322752,440729,0,0,0,0,1
8370496,440729,0,0,0,0,1
8372288,441820,0,0,0,0,1
8415360,440722,0,0,0,0,1
8380416,440929,0,0,0,0,1
8261038,440922,0,0,0,0,1
8287726,940360,0,0,0,0,1
8298094,440922,0,0,0,0,1
8279918,441400,0,0,0,0,1
8300590,940360,0,0,0,0,1
8300462,440799,0,0,0,0,1
8335918,940360,0,0,0,0,1
8340654,440929,0,0,0,0,1
8329134,440722,0,0,0,0,1
8333806,940360,0,0,0,0,1
8344238,442010,0,0,0,0,1
8373038,441820,0,0,0,0,1
8390062,940360,0,0,0,0,1
8394094,442199,0,0,0,0,1
8429405,440929,0,0,0,0,1
8445789,441820,0,0,0,0,1
8261021,440922,0,0,0,0,1
8270877,442010,0,0,0,0,1
8298077,440922,0,0,0,0,1
8279901,441400,0,0,0,0,1
8287517,442090,0,0,0,0,1
8291677,440722,0,0,0,0,1
8311005,442010,0,0,0,0,1
8300573,442199,0,0,0,0,1
8338909,440799,0,0,0,0,1
8332765,440922,0,0,0,0,1
8334749,940350,0,0,0,0,1
8371613,440922,0,0,0,0,1
8380509,440929,0,0,0,0,1
8390045,940360,0,0,0,0,1
8391325,940360,0,0,0,0,1
8420701,440799,0,0,0,0,1
8269676,440929,0,0,0,0,1
8261228,441300,0,0,0,0,0
8261036,440922,0,0,0,0,1
8298092,440922,0,0,0,0,1
8287724,940360,0,0,0,0,1
8279916,441400,0,0,0,0,1
8300460,440799,0,0,0,0,1
8308332,940169,0,0,0,0,1
8371628,441231,0,0,0,0,1
8340268,440929,0,0,0,0,1
8373036,441820,0,0,0,0,1
8390060,940360,0,0,0,0,1
8271689,441234,0,0,0,0,1
8316873,440799,0,0,0,0,1
8299593,440929,0,0,0,0,1
8333897,440729,0,0,0,0,1
8331657,440722,0,0,0,0,1
8346825,440929,0,0,0,0,1
8346377,440729,0,0,0,0,1
8341897,440929,0,0,0,0,1
8370057,440799,0,0,0,0,1
8371593,441234,0,0,0,0,1
8422409,440929,0,0,0,0,1
8380361,440929,0,0,0,0,1
8298614,440929,0,0,0,0,1
8279926,441400,0,0,0,0,1
8297526,440799,0,0,0,0,1
8300598,940161,0,0,0,0,1
8315958,440929,0,0,0,0,1
8319670,440929,0,0,0,0,1
8340470,440929,0,0,0,0,1
8333110,440922,0,0,0,0,1
8359734,442090,0,0,0,0,1
8372278,441820,0,0,0,0,1
8373046,441820,0,0,0,0,1
8381238,441860,0,0,0,0,1
8379894,440922,0,0,0,0,1
8380406,440929,0,0,0,0,1
8431621,441990,0,0,0,0,1
8445765,441820,0,0,0,0,1
8260997,440922,0,0,0,0,1
8279941,442010,0,0,0,0,1
8297541,440799,0,0,0,0,1
8299397,440922,0,0,0,0,1
8316869,440799,0,0,0,0,1
8321605,940161,0,0,0,0,1
8322757,440929,0,0,0,0,1
8331845,440929,0,0,0,0,1
8341957,440722,0,0,0,0,1
8344453,440922,0,0,0,0,1
8370053,440799,0,0,0,0,1
8370501,440729,0,0,0,0,1
8360005,940340,0,0,0,0,1
8372293,441820,0,0,0,0,1
8394117,441299,0,0,0,0,0
8429404,440929,0,0,0,0,1
8445788,441820,0,0,0,0,1
8261020,440922,0,0,0,0,1
8270876,442090,0,0,0,0,1
8298076,440922,0,0,0,0,1
8279900,441400,0,0,0,0,1
8287516,442090,0,0,0,0,1
8291676,440722,0,0,0,0,1
8307676,442010,0,0,0,0,1
8311004,442010,0,0,0,0,1
8332764,440922,0,0,0,0,1
8334748,940360,0,0,0,0,1
8359708,441510,0,0,0,0,0
8371612,440922,0,0,0,0,1
8310492,440929,0,0,0,0,1
8380508,440929,0,0,0,0,1
8420700,440799,0,0,0,0,1
8403740,442010,0,0,0,0,1
8429392,440929,0,0,0,0,1
8245456,940161,0,0,0,0,1
8279888,441400,0,0,0,0,1
8302800,441400,0,0,0,0,1
8338000,440929,0,0,0,0,1
8340816,440922,0,0,0,0,1
8339152,440929,0,0,0,0,1
8341968,440929,0,0,0,0,1
8340560,442090,0,0,0,0,1
8342672,940340,0,0,0,0,1
8371600,440929,0,0,0,0,1
8372176,441820,0,0,0,0,1
8380752,440929,0,0,0,0,1
8422416,440929,0,0,0,0,1
8429394,440929,0,0,0,0,1
8261010,440922,0,0,0,0,1
8298066,440922,0,0,0,0,1
8279890,441400,0,0,0,0,1
8302802,441400,0,0,0,0,1
8333714,440729,0,0,0,0,1
8330770,440929,0,0,0,0,1
8335250,440929,0,0,0,0,1
8340562,442090,0,0,0,0,1
8342674,940161,0,0,0,0,1
8371602,440929,0,0,0,0,1
8372178,441820,0,0,0,0,1
8422418,440929,0,0,0,0,1
8287566,940169,0,0,0,0,1
8279886,441300,0,0,0,0,0
8321934,440929,0,0,0,0,1
8310606,440799,0,0,0,0,1
8341070,440929,0,0,0,0,1
8341966,440799,0,0,0,0,1
8342670,940161,0,0,0,0,1
8371598,441234,0,0,0,0,1
8422414,440929,0,0,0,0,1
8429402,440929,0,0,0,0,1
8445786,441820,0,0,0,0,1
8265370,441234,0,0,0,0,1
8261018,440922,0,0,0,0,1
8298074,440922,0,0,0,0,1
8279898,441400,0,0,0,0,1
8319194,440729,0,0,0,0,1
8318042,441810,0,0,0,0,1
8311386,442090,0,0,0,0,1
8335706,440929,0,0,0,0,1
8332762,440922,0,0,0,0,1
8329434,440929,0,0,0,0,1
8334746,940350,0,0,0,0,1
8371610,440922,0,0,0,0,1
8370074,440929,0,0,0,0,1
8371162,442191,0,0,0,0,1
8380506,440929,0,0,0,0,1
8392026,441400,0,0,0,0,1
8390042,940360,0,0,0,0,1
8410778,940169,0,0,0,0,1
8256692,440729,0,0,0,0,1
8287732,940360,0,0,0,0,1
8279924,441400,0,0,0,0,1
8300596,940161,0,0,0,0,1
8335604,440929,0,0,0,0,1
8335924,442010,0,0,0,0,1
8340660,440929,0,0,0,0,1
8333108,440922,0,0,0,0,1
8359732,442090,0,0,0,0,1
8379892,440922,0,0,0,0,1
8372276,441820,0,0,0,0,1
